578	192	268	248	67	9	3	8	74	121	89	124	108	126	122	127	80	161	110	165
579	176	246	507	32	-4	-8	-4	58	105	73	105	91	103	107	100	71	144	103	141
584	150	180	0	0	4	-6	8	56	76	74	79	96	82	112	82	59	120	99	123
587	335	439	35	0	4	-1	3	116	163	148	166	189	169	219	168	131	245	199	248
589	144	200	182	13	-2	-9	12	51	80	65	83	82	87	93	88	52	112	83	118
590	144	200	283	12	-10	-8	-3	50	87	61	86	78	84	92	81	61	116	89	113
591	232	324	58	8	3	1	0	77	142	98	143	128	142	149	140	92	198	137	197
592	116	162	17	1	8	4	2	39	69	49	69	63	69	72	69	46	95	66	95
611	397	564	53	1	5	5	-2	134	242	172	243	219	240	253	235	166	329	237	324
612	1156	1482	9	0	-4	-5	2	390	565	491	569	630	567	735	555	457	820	673	812
669	108	172	182	50	-7	8	10	40	70	51	71	67	73	79	74	43	98	69	101
679	164	199	9	0	10	-6	-1	56	71	71	71	88	70	101	68	66	105	96	103
680	160	215	148	0	4	-2	-2	55	89	70	89	87	89	101	87	65	121	96	120
683	192	253	141	0	8	-8	9	68	99	84	101	105	105	120	105	71	142	103	147
1641	132	177	143	0	-7	10	10	45	69	58	71	76	74	91	74	50	105	75	109
1660	150	182	0	0	4	4	4	55	83	70	84	91	86	106	86	63	119	94	121
1661	150	200	0	0	4	8	4	54	92	71	93	93	94	110	95	63	131	96	134
1666	170	252	0	0	5	8	2	50	91	68	93	95	93	114	92	63	136	103	135
1854	140	196	217	91	-10	1	4	46	84	57	85	75	84	90	83	51	117	84	117
1858	331	411	169	0	-1	4	19	151	104	178	112	211	126	236	132	134	182	179	200
1859	264	334	80	0	-8	3	1	85	134	108	134	144	128	166	124	103	194	155	190
1982	120	156	0	0	-10	9	4	33	52	45	52	61	52	75	52	42	88	65	89
2268	124	172	39	39	1	0	1	43	74	54	74	69	74	79	73	49	101	74	101
2494	130	153	0	0	5	5	0	41	68	57	69	78	68	95	66	54	108	85	107
2500	150	243	0	0	-9	-3	-2	32	99	49	98	74	96	93	93	42	144	91	140
2526	136	166	3	0	-4	-2	-1	46	60	59	60	76	58	88	57	55	88	82	87
2527	240	331	14	0	-9	-7	-2	84	144	102	144	130	139	154	136	100	195	138	192
2540	178	228	0	0	1	-5	3	59	87	76	90	99	90	116	89	72	136	101	137
2544	884	1103	0	0	-8	-9	6	297	375	374	385	474	391	548	388	324	571	493	584
2546	157	165	8	0	7	1	1	55	71	70	72	89	72	103	71	66	110	96	108
2554	136	150	160	0	-9	-8	6	48	69	58	71	75	72	88	71	52	99	81	101
2555	136	184	248	0	-8	-6	-1	50	74	59	74	75	73	89	71	58	101	85	100
2559	288	402	174	10	-8	2	-7	98	183	122	181	153	174	180	166	125	236	179	225
2568	900	1192	177	0	-1	-9	11	339	467	407	481	509	490	565	486	359	655	494	671
2572	180	152	14	0	10	3	-2	65	72	80	73	99	72	113	71	76	110	109	109
2577	115	149	0	0	-5	2	-6	37	68	49	67	64	64	77	61	48	93	72	90
2581	164	206	434	0	-7	-4	-1	57	80	71	80	87	77	101	74	68	110	95	107
2586	204	240	14	0	-1	1	3	66	89	85	91	108	91	127	90	74	132	119	132
2589	318	442	0	0	5	2	0	91	150	122	151	164	150	196	148	115	237	181	235
2591	236	205	74	0	-4	-4	1	77	72	98	73	126	72	148	70	87	121	139	120
2593	197	300	0	0	8	-9	-7	66	125	87	123	112	116	129	110	85	180	129	170
2596	120	168	55	43	9	-5	0	41	73	53	73	68	72	77	70	48	101	72	99
2598	412	350	46	0	8	-9	8	149	133	187	139	232	145	266	145	158	220	235	227
2632	200	280	349	70	5	4	-5	66	128	86	127	114	121	133	118	87	177	126	171
2635	152	212	398	75	-3	-6	1	51	89	65	89	83	89	97	88	61	126	90	125
2637	116	162	48	21	-10	-9	6	39	67	49	69	65	70	75	69	43	94	68	95
2639	180	230	24	0	-3	2	0	62	85	76	86	98	85	114	83	72	126	107	125
2659	152	185	9	0	7	6	6	53	62	66	64	84	66	96	66	60	96	85	98
3205	312	436	452	19	1	-1	-10	104	199	130	194	162	182	190	174	138	269	193	253
3206	384	485	43	0	7	-1	-8	122	200	157	195	204	185	234	174	174	282	239	268
3422	144	105	3	0	2	-6	5	51	30	65	31	82	31	95	29	57	61	85	62
3425	128	128	0	0	-4	-1	2	41	45	55	46	75	45	91	44	50	87	80	87
3428	156	187	26	0	4	4	1	47	82	65	82	89	83	104	81	56	121	94	121
3436	116	162	75	219	-3	-2	-3	35	70	46	70	60	69	72	66	44	98	67	96
3944	166	243	9	0	9	-7	-1	71	80	89	81	110	80	126	78	79	120	122	118
3946	132	184	31	13	2	2	-1	44	78	57	78	74	77	89	76	55	114	80	114
3950	124	172	721	309	-4	3	-2	42	76	52	75	66	72	78	69	52	109	70	107
3951	152	186	9	0	-3	5	0	50	67	66	67	84	66	99	64	59	102	93	100
3960	248	339	48	0	3	6	1	82	142	104	143	135	142	156	140	100	190	144	190
3961	292	402	0	0	-5	-7	2	92	155	120	157	157	159	187	157	102	231	176	234
3962	120	168	42	12	2	-3	9	43	69	54	72	67	74	76	74	46	97	69	100
3969	1261	1765	450	111	3	-5	9	424	726	530	751	665	778	767	776	450	1008	687	1043
3982	228	299	8	0	8	4	3	78	116	100	118	124	118	144	116	90	166	133	166
3984	180	248	315	180	3	3	0	58	107	78	108	99	107	117	105	66	147	112	145
3991	120	168	27	14	1	-3	3	37	71	48	73	64	72	75	71	42	94	69	96
3993	124	172	577	150	4	4	1	41	71	53	73	66	72	78	71	50	104	69	104
3996	324	428	539	0	-1	3	-2	110	168	136	170	171	167	200	161	133	238	193	235
3999	480	672	237	133	2	3	3	165	289	210	296	265	295	307	289	192	400	270	401
4000	452	632	80	81	8	0	2	154	279	194	279	247	274	285	268	179	380	265	373
4001	117	155	0	0	1	2	4	31	57	45	59	61	59	73	58	35	87	71	88
4003	107	201	0	0	8	9	1	37	79	54	80	72	80	86	80	48	117	79	116
4004	112	156	39	14	5	7	0	34	67	46	68	61	67	72	65	41	96	67	95
4007	340	508	0	26	-3	-9	0	95	216	130	218	184	216	220	213	113	303	202	301
4008	248	346	475	78	-7	-8	-3	84	148	102	147	130	144	152	141	101	199	145	197
4009	152	150	29	0	8	4	1	52	46	67	47	83	48	96	47	62	80	89	79
4019	136	190	332	100	8	10	2	51	82	65	83	80	83	92	82	60	117	86	117
4022	115	175	0	0	10	1	-1	33	74	51	74	72	72	88	71	44	114	83	111
4024	136	178	25	0	2	6	-1	46	72	58	73	74	73	87	71	54	101	81	100
4041	280	369	46	0	-5	-5	1	92	142	119	144	153	142	182	138	105	209	162	207
4042	124	172	9	12	-7	-3	4	41	73	52	73	68	74	80	73	46	102	73	103
4046	120	160	0	0	-4	-5	1	37	65	49	65	66	65	78	64	44	93	73	92
4047	196	252	12	0	-3	3	1	67	95	83	97	106	95	124	92	79	138	115	137
4048	124	170	36	0	4	-7	-8	39	74	52	74	67	70	79	67	54	103	75	99
4050	156	219	0	0	3	8	3	51	88	66	89	82	90	97	89	60	128	86	129
4051	284	396	186	38	2	10	-1	93	164	120	164	156	161	179	160	118	234	165	232
4063	108	149	101	0	1	-8	-1	36	64	46	64	61	63	70	63	42	91	67	90
4072	140	196	68	12	-1	8	4	50	82	62	83	76	84	89	83	56	114	81	115
4970	144	180	1	0	0	-3	0	46	72	59	73	77	73	91	71	55	106	85	105
4971	150	180	0	0	-1	-5	0	45	83	61	84	81	83	96	82	55	121	89	120
4975	132	175	42	0	-3	-6	-3	45	70	56	71	69	68	81	66	58	103	75	101
4983	313	442	532	637	5	3	6	101	176	130	180	170	185	197	185	113	245	177	251
4988	984	1379	779	94	-2	-10	4	333	581	423	593	536	597	629	590	388	825	558	833
5183	110	145	0	0	-7	-1	1	29	51	41	52	58	51	73	50	36	83	67	83
5185	141	200	0	0	-7	-9	-9	43	97	57	95	76	90	94	84	61	131	93	124
5189	175	164	0	0	8	-1	-1	50	48	74	50	100	50	121	46	68	109	107	107
5200	220	308	161	111	4	2	0	72	130	93	132	122	131	143	128	90	180	130	178
5204	271	350	0	0	2	5	0	86	131	114	132	146	130	176	125	108	198	163	196
5489	441	547	0	0	2	2	3	138	270	189	274	249	276	294	274	175	399	259	399
5493	112	156	456	333	9	-7	-2	37	68	47	68	60	66	69	65	46	93	66	91
5498	115	175	0	0	-7	6	4	34	58	48	59	66	59	81	59	38	92	73	92
5502	180	219	25	0	1	-5	5	60	75	78	78	100	78	118	77	65	115	109	116
5504	152	212	139	14	-1	8	1	52	94	66	94	82	94	95	93	58	125	91	124
5505	268	328	28	0	-2	5	5	87	119	113	123	144	123	169	120	97	179	156	179
5506	449	605	51	0	3	3	5	159	230	201	236	252	241	290	239	179	328	260	334
5507	124	172	47	1	0	-1	5	42	70	52	71	65	72	75	72	46	96	70	97
5851	184	240	59	0	-4	-1	3	64	93	79	94	99	92	115	91	73	135	103	136
5926	116	143	19	0	-8	-5	4	39	49	49	50	63	51	74	51	45	77	63	79
5927	155	160	0	0	-2	-8	2	44	77	61	78	84	79	101	78	54	121	89	121
5929	194	274	6	0	7	-7	2	67	113	87	114	112	114	130	111	77	158	120	157
5931	416	300	91	0	6	-4	-5	131	66	171	65	229	62	269	55	167	166	255	159
5932	140	163	106	0	-6	3	-1	46	51	58	51	75	50	88	48	57	83	83	82
5933	179	246	1	0	10	-10	2	61	95	80	97	104	96	122	95	72	138	108	137
5934	132	164	39	0	7	-10	4	45	56	58	57	74	58	87	58	54	89	74	89
5935	174	233	0	0	1	-7	6	61	83	77	84	104	86	122	84	70	125	103	128
5948	140	192	0	0	-2	-6	-6	34	87	49	87	70	82	85	78	51	122	81	117
5950	150	180	0	0	-3	-2	0	41	90	57	90	85	86	105	84	55	135	93	133
5952	144	200	0	0	-6	-1	-1	38	77	54	78	76	77	93	77	50	115	80	115
5958	172	230	0	0	-2	-4	5	33	79	51	81	75	82	94	81	41	124	80	124
5959	130	157	0	0	4	3	7	46	68	62	71	82	73	96	74	52	104	84	107
5963	155	250	0	0	-1	-3	3	35	102	53	103	77	103	97	102	44	147	85	147
5964	198	285	2	0	3	1	3	69	113	90	115	119	116	141	115	82	165	126	166
5965	200	240	0	0	7	-5	2	69	110	93	112	120	111	144	108	82	165	129	164
5968	124	171	44	0	6	-1	0	39	71	52	71	68	71	80	69	49	102	73	100
5970	144	200	143	35	6	-2	0	49	86	62	87	78	86	89	84	55	117	87	115
5984	115	175	0	0	2	-7	2	31	69	46	71	66	71	80	69	41	101	72	101
6334	268	356	122	28	-2	3	1	85	162	111	163	144	161	170	160	101	224	156	224
6339	164	195	0	0	-10	-6	-12	33	99	48	97	69	91	87	85	54	142	87	134
6348	225	216	0	0	0	3	1	82	95	99	95	125	92	145	90	93	152	136	149
6362	141	175	9	0	0	3	-1	47	79	61	79	79	78	91	76	57	105	88	103
6368	116	162	346	45	-3	-5	6	41	70	49	71	64	72	73	72	44	95	67	96
6370	124	172	73	1	4	-10	7	43	70	54	72	68	75	78	75	46	93	70	96
6382	140	196	178	48	2	2	-5	48	87	58	86	72	83	84	81	57	111	81	107
6401	270	405	0	0	-10	1	5	54	145	80	149	117	151	148	148	63	214	128	216
6403	110	154	0	0	0	-9	7	35	53	47	56	63	57	74	57	37	83	67	86
6406	350	474	0	0	-1	2	-5	108	180	141	181	188	178	226	167	142	263	216	252
6408	120	152	16	0	1	7	3	40	58	52	58	67	57	79	56	43	82	74	81
6409	184	216	2	0	-5	10	-1	62	71	79	71	101	68	119	66	77	115	107	112
6420	115	175	0	0	1	-1	3	30	67	46	69	65	69	81	68	39	106	72	107
6424	256	358	933	468	1	-1	-9	88	162	111	161	141	154	165	147	115	220	160	211
6427	115	152	0	0	2	-2	1	37	53	49	54	64	55	74	53	46	83	69	83
6444	260	362	525	0	-3	-9	2	92	151	113	154	138	157	160	152	110	216	148	218
6446	132	184	513	372	-3	0	0	44	79	57	80	73	80	86	79	53	112	79	112
6454	116	162	456	0	0	-4	-4	40	72	49	72	62	70	71	67	48	97	69	94
6455	200	266	0	0	-2	-5	1	76	123	95	124	122	123	142	121	91	173	129	172
6473	112	156	407	120	-2	-5	2	38	66	48	67	60	66	70	65	46	93	62	93
6482	521	738	0	52	4	-9	5	169	310	215	316	276	322	323	317	189	425	295	429
6492	120	168	277	129	-5	-2	-11	42	78	52	76	66	71	76	68	54	102	76	96
6496	115	175	0	0	-1	-6	2	31	70	46	70	64	70	80	69	39	105	73	105
6497	148	206	30	17	4	-10	-2	47	89	61	89	81	87	94	85	57	123	90	120
6498	180	200	101	0	-6	-6	2	65	59	78	60	97	59	113	57	75	95	105	96
6502	124	157	174	0	-10	6	-5	42	61	53	60	66	57	77	55	50	89	77	84
6503	112	149	153	0	-9	-5	12	39	52	50	56	62	60	75	60	39	88	57	93
6505	248	346	49	15	-9	4	3	81	147	101	149	133	149	157	147	92	199	144	200
6511	128	158	0	0	-1	2	7	44	52	55	53	68	54	80	54	47	83	70	84
6519	124	172	28	8	-5	-7	0	39	74	51	74	69	74	80	72	48	102	75	101
6531	164	206	44	0	1	3	1	52	76	70	77	93	77	110	75	65	120	97	120
6555	148	200	122	0	-9	0	-4	47	84	62	84	79	80	94	78	58	119	89	115
6762	168	221	120	0	-7	-3	-3	58	93	72	93	90	90	104	88	68	125	101	121
6764	152	212	18	81	-5	6	1	48	90	63	91	86	91	100	91	55	126	91	127
6773	200	280	52	61	-5	7	-8	65	124	84	123	110	118	129	111	89	167	119	162
6962	140	126	367	0	-5	8	-6	50	20	62	19	79	16	91	13	62	53	89	49
6964	120	158	90	0	1	-5	5	44	64	54	65	67	65	77	65	46	90	72	92
7278	192	254	40	0	-9	-6	4	67	97	83	99	103	100	123	99	74	147	111	149
7291	108	150	496	131	4	-8	-1	35	65	45	65	58	64	67	62	42	89	66	87
7296	175	234	0	0	-5	7	3	58	92	73	93	94	93	110	91	67	135	100	135
7339	151	222	0	24	-9	-8	-2	24	114	40	114	62	112	79	108	36	156	71	154
7394	123	147	48	0	-5	-4	11	47	53	59	56	75	59	87	60	49	86	73	90
7397	161	186	91	0	-1	-7	11	64	67	80	71	101	75	116	76	68	109	99	114
7404	172	240	145	16	1	-2	-11	56	109	70	107	90	101	106	97	76	143	106	136
8438	296	388	163	0	8	8	2	107	147	132	149	160	147	179	146	123	209	165	210
8445	220	295	308	0	-8	5	-2	73	122	92	121	118	116	138	113	91	166	132	161
8447	120	168	160	17	4	5	2	42	72	52	72	64	71	74	71	46	99	70	98
8484	498	865	519	0	4	-2	-4	200	386	250	387	323	378	379	367	231	530	371	514
8504	172	240	223	68	-9	3	7	54	96	70	98	96	100	116	100	59	148	93	151
8505	180	252	255	63	-1	-3	5	55	101	71	103	100	106	121	106	61	151	104	154
