11609	172	212	47	0	4	10	-1	56	74	73	75	96	73	112	71	66	111	105	108
11611	192	232	61	0	0	1	-5	64	84	80	85	108	81	124	76	79	130	123	124
11612	152	202	68	0	-2	-7	5	47	80	65	82	85	83	103	83	53	117	94	119
11613	200	280	69	1	0	-9	2	63	120	82	122	110	121	130	119	72	166	122	165
11622	200	280	69	1	0	-9	2	63	120	82	122	110	121	130	119	72	166	122	165
11623	200	280	69	1	0	-9	2	63	120	82	122	110	121	130	119	72	166	122	165
11679	433	610	1533	14	4	3	-2	137	262	179	262	232	257	274	252	169	373	258	367
11682	261	364	2494	828	-10	-3	-3	84	157	109	157	140	153	167	146	106	223	158	217
11683	821	1116	2011	0	4	1	-3	262	465	335	464	428	448	500	436	309	623	481	604
11685	133	187	1195	390	-2	3	0	40	80	54	81	69	80	83	78	47	109	76	108
11690	337	473	1285	334	3	1	3	112	201	145	204	185	204	214	201	123	269	201	270
11692	288	300	70	0	1	-7	3	95	97	123	102	158	103	187	99	112	168	165	170
11701	192	230	3	22	-5	10	-6	62	102	79	100	101	96	120	93	77	142	119	134
11704	433	610	1533	14	4	3	-2	137	262	179	262	232	257	274	252	169	373	258	367
11708	433	610	1533	14	4	3	-2	137	262	179	262	232	257	274	252	169	373	258	367
11781	120	168	96	47	2	8	5	43	70	54	72	68	73	78	73	48	98	71	99
11960	116	150	277	0	0	3	-6	39	61	49	60	62	59	72	56	49	88	72	85
12047	204	284	1082	689	-1	4	-8	64	131	83	129	105	123	123	118	84	175	123	167
12057	653	746	141	0	-3	1	4	201	184	265	194	344	207	414	202	235	347	371	356
12068	157	221	948	477	10	-3	-5	48	100	65	99	87	97	102	93	62	135	103	129
12069	745	1043	315	159	-4	4	3	257	442	320	444	413	445	466	438	284	595	438	587
12070	288	402	1453	340	-8	2	8	104	167	128	171	161	175	186	174	107	235	172	243
12099	180	252	260	76	-2	-4	3	57	107	73	110	100	109	118	107	66	145	110	145
12127	260	364	165	68	10	8	3	88	152	113	155	141	161	166	159	100	214	146	217
12128	476	629	40	0	-8	-6	2	165	245	202	251	256	254	306	249	194	368	265	373
12140	373	523	583	435	8	3	8	138	217	167	224	213	234	238	237	146	293	218	304
12141	308	433	1563	721	-2	-7	0	96	182	125	184	165	182	195	179	114	246	185	244
12142	276	389	1352	599	0	-10	0	85	161	112	163	149	163	178	159	103	231	162	229
12182	616	862	712	55	2	1	-9	201	388	251	382	321	361	377	350	260	520	384	496
12265	184	256	402	187	4	-3	9	53	97	73	102	102	106	123	106	61	155	100	160
12290	356	498	510	343	-9	6	2	113	209	144	210	187	210	218	208	139	294	199	295
12292	348	486	224	31	7	7	0	111	207	146	209	192	209	221	205	134	302	223	299
12293	140	196	182	455	-1	9	3	49	86	63	86	81	85	94	85	55	118	84	119
12295	180	252	671	48	-5	6	-4	55	112	74	109	100	105	120	102	75	158	112	153
12296	228	318	531	28	-1	6	-6	72	142	93	142	122	137	141	132	93	194	140	187
12297	236	330	431	170	-9	-3	6	78	137	100	141	128	143	152	142	82	195	137	200
12299	356	498	428	442	-3	-6	-6	113	228	147	225	196	216	230	210	147	320	219	310
12300	956	954	314	0	-2	-9	1	301	314	397	324	531	322	629	310	335	543	575	540
12375	652	912	1818	826	-10	-6	-3	198	400	256	400	335	388	401	373	250	549	396	536
12434	180	252	649	218	5	-1	2	53	102	72	105	105	106	125	103	75	156	107	156
12441	381	533	1754	110	2	-3	7	121	222	160	230	211	234	250	233	129	309	224	318
12458	244	340	773	330	1	-9	-2	78	141	100	143	128	141	152	138	100	192	140	189
12460	188	262	539	341	10	-3	13	63	107	81	111	105	118	121	119	66	158	99	165
12461	160	224	995	355	9	-7	3	52	95	67	96	86	97	100	95	61	135	92	135
12495	424	592	255	68	7	-2	14	147	239	185	251	239	270	275	274	139	340	226	361
12543	148	206	303	86	3	10	3	49	88	63	90	79	90	92	89	57	120	86	121
12564	300	408	401	0	-1	-9	-3	102	172	129	174	166	168	194	162	113	235	188	229
12612	220	308	293	53	0	-8	3	77	124	94	127	119	128	139	128	88	174	130	175
12637	464	556	303	0	-2	5	12	167	213	202	224	256	235	295	237	165	312	267	335
12666	116	162	433	104	-5	-7	0	39	69	48	70	64	71	75	68	45	98	69	97
12714	132	184	151	120	9	-8	2	34	81	52	82	73	83	88	81	45	118	79	117
12737	209	293	763	494	2	-5	0	69	124	90	126	112	125	132	122	84	171	123	169
12743	124	172	290	126	2	-6	0	38	76	51	75	69	73	81	71	49	114	73	111
12794	280	392	314	60	-2	-9	-8	88	168	114	168	148	162	175	156	118	236	167	228
12796	336	416	826	0	-5	-6	-1	109	149	141	151	183	146	216	142	135	235	195	233
12857	173	243	258	428	6	5	4	55	104	73	106	96	107	113	107	63	145	104	147
12861	316	442	285	294	9	5	8	105	182	137	188	172	194	204	194	114	255	181	261
12902	1145	1603	394	138	-4	8	10	400	653	493	684	624	722	732	733	397	906	624	952
12927	264	365	726	593	3	1	3	89	158	113	161	146	161	169	159	96	211	156	212
12965	724	1012	1071	666	7	1	7	249	415	329	428	424	436	484	437	293	606	431	626
12966	289	405	2277	510	-9	-5	5	91	164	119	168	161	172	195	170	103	247	177	250
12972	124	172	332	105	7	-1	-1	39	76	49	76	64	75	75	73	46	103	71	102
13001	180	252	254	28	-2	-6	6	58	108	73	110	100	110	117	109	66	146	107	147
13093	124	172	261	181	-8	8	2	40	74	51	74	66	73	78	73	45	102	72	100
13097	280	372	89	428	5	8	0	94	169	119	169	153	165	179	163	110	238	171	235
13189	224	312	87	20	7	9	2	74	134	96	136	125	136	145	135	90	183	134	182
13258	545	766	1246	582	4	-4	0	183	321	224	321	293	322	339	316	212	439	319	439
13333	389	542	563	339	-3	-8	3	127	224	161	229	214	233	253	230	143	312	237	318
13339	124	172	758	393	-6	10	8	42	71	53	73	68	75	81	75	43	97	73	100
13355	213	299	1509	301	-5	6	-6	70	135	90	134	114	128	133	124	88	178	126	172
13388	1465	2034	899	0	8	-8	2	480	856	611	872	810	867	938	858	538	1150	876	1146
13578	484	676	141	75	5	-3	-4	157	299	194	293	251	283	295	273	181	432	282	412
13581	196	274	624	283	6	-4	4	68	105	84	109	117	110	136	108	75	165	113	167
13585	1016	1425	835	192	-3	0	-2	329	627	432	621	568	596	678	570	408	870	640	831
13586	560	784	1294	716	-6	9	4	195	355	245	362	319	361	366	363	209	474	336	477
13587	544	715	1091	0	-5	3	-4	188	293	231	291	290	284	334	275	218	403	326	386
13589	464	648	1356	144	-3	-1	3	158	280	202	285	257	283	303	278	173	397	283	395
13590	221	309	583	492	3	9	5	72	129	95	133	124	134	145	135	79	182	132	185
13592	696	974	547	148	4	-9	-6	221	450	289	439	377	415	466	391	302	620	424	596
13599	164	228	300	284	-1	-3	6	51	94	69	97	89	99	104	98	57	134	94	136
13636	173	243	258	428	6	5	4	55	104	73	106	96	107	113	107	63	145	104	147
13659	236	330	707	792	-3	6	5	78	142	99	145	131	146	153	143	86	190	142	194
13660	325	455	837	797	-7	5	-4	105	208	135	205	176	197	208	191	130	268	200	258
13666	256	358	285	32	4	2	3	79	147	103	150	134	150	159	148	93	208	144	207
13679	173	246	830	647	-10	10	4	58	106	72	108	91	106	108	106	62	142	107	143
13689	541	757	799	308	-3	2	-5	166	329	221	323	282	308	340	296	205	445	324	423
13746	200	280	142	17	1	6	2	62	118	84	121	114	120	136	117	79	170	120	169
13798	1533	2147	121	308	0	-2	6	518	895	668	919	877	944	1028	957	608	1301	905	1334
13809	329	461	1666	558	9	3	12	111	183	142	192	181	203	210	205	123	278	183	290
13822	220	308	906	568	-4	-7	3	73	132	93	134	121	133	143	130	86	183	128	183
13826	348	486	321	179	1	-4	3	117	214	147	216	194	214	226	211	132	295	213	296
13827	260	364	603	374	6	9	13	97	150	119	157	150	165	169	167	99	216	144	226
13828	240	336	739	240	-4	-9	-2	84	154	103	153	131	149	150	143	99	206	144	201
13849	124	172	248	88	4	-6	1	42	72	53	73	68	73	79	72	46	102	75	101
13891	180	249	915	588	3	1	1	60	108	77	108	102	106	120	105	69	152	111	150
13941	372	520	454	379	5	0	13	138	220	169	228	213	235	245	236	135	310	213	323
13954	136	190	122	37	10	9	3	48	81	61	83	77	83	88	81	55	111	81	112
13957	660	924	1620	443	1	3	0	219	412	284	416	381	406	448	394	272	557	418	544
13958	884	1233	321	347	2	-3	9	306	511	390	532	511	553	586	550	338	709	517	736
13993	1321	1732	1221	0	2	-7	5	449	657	557	674	711	689	838	684	511	919	729	939
14064	120	168	265	402	-3	9	-2	39	75	50	74	66	73	77	69	46	99	75	95
14065	296	414	336	117	9	1	3	103	169	131	172	166	174	194	173	122	247	175	248
14067	172	240	695	330	4	-5	6	61	99	75	101	94	102	107	101	66	130	98	133
14068	348	486	292	24	5	4	-8	103	219	136	217	181	204	211	197	138	288	208	271
14072	176	246	306	206	9	-6	2	60	104	77	105	98	107	114	106	72	148	103	148
14077	296	414	336	117	9	1	3	103	169	131	172	166	174	194	173	122	247	175	248
14078	296	414	336	117	9	1	3	103	169	131	172	166	174	194	173	122	247	175	248
14082	348	486	292	24	5	4	-8	103	219	136	217	181	204	211	197	138	288	208	271
14083	348	486	292	24	5	4	-8	103	219	136	217	181	204	211	197	138	288	208	271
14090	176	246	306	206	9	-6	2	60	104	77	105	98	107	114	106	72	148	103	148
14091	176	246	306	206	9	-6	2	60	104	77	105	98	107	114	106	72	148	103	148
14131	665	928	281	24	-8	6	-8	215	417	271	410	351	392	411	378	269	549	415	524
14133	517	663	320	0	0	-4	3	162	243	210	249	281	253	328	250	190	373	303	377
14259	2017	2592	1061	0	10	-1	8	791	915	939	960	1177	996	1352	1007	839	1423	1190	1478
14271	2017	2592	1061	0	10	-1	8	791	915	939	960	1177	996	1352	1007	839	1423	1190	1478
14275	257	358	715	566	9	-2	-11	77	162	102	160	136	152	158	145	116	222	160	211
14328	1084	1516	1965	505	-4	8	-5	317	651	418	646	545	636	648	613	397	886	640	858
14331	921	1289	1473	608	2	7	2	300	557	387	564	499	568	582	563	357	777	526	776
14339	701	1316	1603	73	9	9	-3	319	571	410	573	532	568	604	562	396	800	572	784
14340	337	470	1063	151	6	2	10	116	192	148	198	183	208	212	210	122	269	181	279
14349	394	567	2870	644	-7	-1	-3	138	248	168	251	213	247	248	243	153	338	218	336
14367	213	299	1808	696	-2	6	-4	72	135	89	134	115	129	132	125	86	175	130	168
14368	205	287	1097	752	2	0	10	71	119	88	126	112	131	131	130	73	163	116	171
14369	177	252	1715	623	-4	-2	10	55	102	71	105	96	109	114	111	58	144	97	150
14372	216	299	2012	678	-9	0	-2	72	134	88	133	113	127	136	122	87	180	127	172
14373	364	508	1298	690	-3	6	-3	122	224	155	224	197	218	231	212	145	292	224	283
14400	376	526	2167	495	2	3	4	121	226	161	230	210	233	250	232	138	311	233	315
14433	124	172	297	102	1	3	0	40	73	52	74	69	74	80	73	48	100	75	99
14436	124	172	495	192	-6	4	6	40	75	53	76	70	77	81	77	46	104	72	104
14437	152	212	559	159	-10	-5	4	54	92	65	94	86	94	98	93	61	125	85	126
14457	280	392	1164	411	0	9	-4	86	176	113	173	146	167	172	164	106	237	168	228
14460	565	788	184	782	4	-10	-5	178	351	232	343	304	325	361	309	222	472	339	444
14475	144	200	292	111	1	-3	6	47	85	60	88	79	89	93	88	50	118	87	121
14476	208	290	79	42	7	-1	-1	70	128	90	130	116	128	136	125	87	182	124	178
14485	576	647	600	0	0	-3	6	193	173	243	183	314	192	369	188	206	318	329	326
14492	264	368	541	84	6	6	8	82	145	106	151	142	158	167	159	87	212	144	220
14522	128	178	433	89	-8	8	-2	44	78	54	78	69	77	80	76	53	106	77	105
14523	168	237	1635	387	-8	6	8	55	98	71	100	92	103	109	103	61	141	94	144
14526	216	302	130	116	2	6	9	69	119	88	124	115	128	135	130	72	166	117	174
14528	224	312	877	426	-7	7	5	81	138	99	139	130	139	158	141	90	200	135	203
14529	296	414	667	85	-1	10	2	100	173	125	174	157	174	182	172	111	236	163	236
14544	248	346	633	468	9	3	-6	64	147	94	147	134	139	159	136	93	218	149	210
